Date,Open,High,Low,Close,Volume
2014-05-21 17:00:00,1.36632,1.36648,1.36551,1.36551,1644
2014-05-21 18:00:00,1.36552,1.36727,1.36552,1.36624,1478
2014-05-21 19:00:00,1.36624,1.36686,1.36353,1.36679,2004
2014-05-21 20:00:00,1.3668,1.36846,1.36544,1.3678,1987
2014-05-21 21:00:00,1.36778,1.36864,1.36741,1.3685800000000001,1020
2014-05-21 22:00:00,1.36859,1.36877,1.36839,1.36863,614
2014-05-21 23:00:00,1.36862,1.36868,1.36845,1.36856,395
2014-05-22 00:00:00,1.36856,1.36871,1.36849,1.3687,408
2014-05-22 01:00:00,1.3687,1.36871,1.36794,1.36813,654
2014-05-22 02:00:00,1.36814,1.36842,1.36779,1.36783,768
2014-05-22 03:00:00,1.36782,1.36833,1.36769,1.3679999999999999,788
2014-05-22 04:00:00,1.36802,1.36815,1.36725,1.3673,742
2014-05-22 05:00:00,1.36731,1.36776,1.36701,1.3672,654
2014-05-22 06:00:00,1.36721,1.36744,1.367,1.36722,727
2014-05-22 07:00:00,1.3672,1.36746,1.36629,1.36651,887
2014-05-22 08:00:00,1.3665,1.3677000000000001,1.3662,1.36742,1596
2014-05-22 09:00:00,1.36741,1.36835,1.3656,1.36795,2768
2014-05-22 10:00:00,1.36794,1.36859,1.36711,1.36798,2750
2014-05-22 11:00:00,1.36802,1.36869,1.36771,1.36802,1732
2014-05-22 12:00:00,1.36802,1.36849,1.36733,1.36737,1892
2014-05-22 13:00:00,1.36741,1.36769,1.36651,1.36701,1421
2014-05-22 14:00:00,1.367,1.3672900000000001,1.36573,1.36615,2782
2014-05-22 15:00:00,1.36615,1.3663,1.36463,1.3649,3217
2014-05-22 16:00:00,1.3648799999999999,1.36631,1.36471,1.3655300000000001,2621
2014-05-22 17:00:00,1.36554,1.36594,1.3648799999999999,1.3651499999999999,1761
2014-05-22 18:00:00,1.3651499999999999,1.3655300000000001,1.36463,1.365,1428
2014-05-22 19:00:00,1.36502,1.3651499999999999,1.3645800000000001,1.36462,971
2014-05-22 20:00:00,1.36463,1.36533,1.3645100000000001,1.36501,965
2014-05-22 21:00:00,1.36502,1.36562,1.36502,1.36559,1563
2014-05-22 22:00:00,1.3656,1.36562,1.3652199999999999,1.36554,1291
2014-05-22 23:00:00,1.36551,1.36584,1.36534,1.36561,731
2014-05-23 00:00:00,1.36557,1.36563,1.36544,1.36552,615
2014-05-23 01:00:00,1.36551,1.36554,1.36523,1.36531,648
2014-05-23 02:00:00,1.36529,1.36532,1.36415,1.36417,1712
2014-05-23 03:00:00,1.36417,1.36482,1.36407,1.36478,1694
2014-05-23 04:00:00,1.36478,1.36517,1.36472,1.3649200000000001,1385
2014-05-23 05:00:00,1.36491,1.36508,1.3645100000000001,1.36455,1380
2014-05-23 06:00:00,1.36455,1.36525,1.36453,1.3649499999999999,1325
2014-05-23 07:00:00,1.36494,1.36516,1.36436,1.36464,1965
2014-05-23 08:00:00,1.36462,1.36516,1.36446,1.36472,1737
2014-05-23 09:00:00,1.36469,1.36506,1.3643,1.3643,1870
2014-05-23 10:00:00,1.3644,1.3644,1.36165,1.36199,2975
2014-05-23 11:00:00,1.36197,1.36255,1.36168,1.36196,1782
2014-05-23 12:00:00,1.36197,1.36229,1.36155,1.36166,1012
2014-05-23 13:00:00,1.36177,1.36338,1.36174,1.36338,1919
2014-05-23 14:00:00,1.3634,1.36341,1.36253,1.36298,1979
2014-05-23 15:00:00,1.36299,1.36335,1.36265,1.36328,1548
2014-05-23 16:00:00,1.36328,1.3642400000000001,1.36289,1.3631199999999999,1976
2014-05-23 17:00:00,1.3631199999999999,1.36342,1.36249,1.36266,1616
2014-05-23 18:00:00,1.36264,1.36283,1.36234,1.3626800000000001,919
2014-05-23 19:00:00,1.3627099999999999,1.36333,1.36259,1.36327,819
2014-05-23 20:00:00,1.36325,1.36327,1.36297,1.36317,563
2014-05-23 21:00:00,1.36316,1.36338,1.36281,1.36287,553
2014-05-23 22:00:00,1.36287,1.3634,1.36257,1.3628,1185
2014-05-26 00:00:00,1.36246,1.36273,1.3624,1.3627,956
2014-05-26 01:00:00,1.36269,1.36287,1.36259,1.36272,428
2014-05-26 02:00:00,1.36273,1.3627500000000001,1.36175,1.36181,863
2014-05-26 03:00:00,1.36181,1.3621400000000001,1.36172,1.36181,716
2014-05-26 04:00:00,1.36182,1.36198,1.36179,1.36185,499
2014-05-26 05:00:00,1.36184,1.362,1.3615300000000001,1.36193,572
2014-05-26 06:00:00,1.36192,1.36196,1.36168,1.3618299999999999,499
2014-05-26 07:00:00,1.3618299999999999,1.3621699999999999,1.36164,1.36212,610
2014-05-26 08:00:00,1.36212,1.36254,1.36197,1.36253,919
2014-05-26 09:00:00,1.36256,1.3645100000000001,1.36218,1.36407,2039
2014-05-26 10:00:00,1.36408,1.3643399999999999,1.36331,1.36414,1527
2014-05-26 11:00:00,1.36412,1.36482,1.36377,1.36468,1150
2014-05-26 12:00:00,1.36467,1.36468,1.36399,1.36422,990
2014-05-26 13:00:00,1.36422,1.36449,1.36381,1.3639700000000001,981
2014-05-26 14:00:00,1.36396,1.36426,1.36351,1.36395,1104
2014-05-26 15:00:00,1.36396,1.36462,1.36364,1.36418,1050
2014-05-26 16:00:00,1.36421,1.3654,1.3641,1.36509,1124
2014-05-26 17:00:00,1.3651,1.36529,1.36477,1.36477,792
2014-05-26 18:00:00,1.36477,1.36481,1.36442,1.36447,714
2014-05-26 19:00:00,1.36448,1.3647,1.36433,1.36463,437
2014-05-26 20:00:00,1.36463,1.36496,1.36437,1.36455,437
2014-05-26 21:00:00,1.3645800000000001,1.3647,1.36444,1.36469,299
2014-05-26 22:00:00,1.36464,1.36464,1.36433,1.36447,304
2014-05-26 23:00:00,1.3645,1.36462,1.36423,1.36438,316
2014-05-27 00:00:00,1.36439,1.3646,1.36432,1.36438,802
2014-05-27 01:00:00,1.36439,1.36531,1.36436,1.36516,613
2014-05-27 02:00:00,1.36509,1.36681,1.3648799999999999,1.3666,1458
2014-05-27 03:00:00,1.36659,1.36681,1.36598,1.36625,713
2014-05-27 04:00:00,1.36623,1.36643,1.36601,1.3661699999999999,527
2014-05-27 05:00:00,1.36616,1.36616,1.36558,1.36561,549
2014-05-27 06:00:00,1.3656,1.3658299999999999,1.36538,1.36538,507
2014-05-27 07:00:00,1.36538,1.36568,1.36493,1.36524,954
2014-05-27 08:00:00,1.36523,1.36564,1.36453,1.36517,1753
2014-05-27 09:00:00,1.36517,1.36567,1.36432,1.36469,2046
2014-05-27 10:00:00,1.36465,1.3648799999999999,1.3639700000000001,1.36428,1719
2014-05-27 11:00:00,1.36426,1.36483,1.36376,1.36449,1936
2014-05-27 12:00:00,1.36449,1.36578,1.36445,1.36456,1761
2014-05-27 13:00:00,1.36455,1.3648500000000001,1.36387,1.36415,1534
2014-05-27 14:00:00,1.36414,1.36419,1.36261,1.36379,2351
2014-05-27 15:00:00,1.36381,1.36401,1.36255,1.36369,2120
2014-05-27 16:00:00,1.3637000000000001,1.36379,1.36123,1.36134,2149
2014-05-27 17:00:00,1.36134,1.36242,1.36133,1.36172,1524
2014-05-27 18:00:00,1.36174,1.36197,1.36133,1.3615599999999999,1178
2014-05-27 19:00:00,1.36152,1.3618999999999999,1.3614600000000001,1.36184,667
2014-05-27 20:00:00,1.3618299999999999,1.36365,1.3618299999999999,1.36341,1093
2014-05-27 21:00:00,1.36347,1.3638,1.36311,1.36341,849
2014-05-27 22:00:00,1.3633899999999999,1.36356,1.3631,1.36337,572
2014-05-27 23:00:00,1.36337,1.3635,1.3633,1.36334,269
2014-05-28 00:00:00,1.3633600000000001,1.3636300000000001,1.36335,1.36354,385
2014-05-28 01:00:00,1.36353,1.36359,1.3632900000000001,1.36331,434
2014-05-28 02:00:00,1.36334,1.36344,1.3626,1.36319,1026
2014-05-28 03:00:00,1.36321,1.36352,1.3630499999999999,1.36348,647
2014-05-28 04:00:00,1.36346,1.36371,1.36318,1.36364,643
2014-05-28 05:00:00,1.36364,1.3637299999999999,1.3635,1.36352,472
2014-05-28 06:00:00,1.36351,1.36356,1.36292,1.36299,576
2014-05-28 07:00:00,1.36299,1.3632900000000001,1.36274,1.36321,648
2014-05-28 08:00:00,1.36311,1.36371,1.36243,1.3628,1827
2014-05-28 09:00:00,1.3628,1.36343,1.3618299999999999,1.362,2216
2014-05-28 10:00:00,1.362,1.36256,1.36158,1.36205,1682
2014-05-28 11:00:00,1.36206,1.36255,1.36161,1.36192,1661
2014-05-28 12:00:00,1.36189,1.3624100000000001,1.36177,1.3620700000000001,1309
2014-05-28 13:00:00,1.3620700000000001,1.36212,1.36046,1.36106,1815
2014-05-28 14:00:00,1.36107,1.36286,1.36017,1.36194,2344
2014-05-28 15:00:00,1.36195,1.36203,1.35953,1.3599999999999999,2837
2014-05-28 16:00:00,1.36002,1.3602400000000001,1.3590499999999999,1.3594300000000001,2217
2014-05-28 17:00:00,1.35942,1.36013,1.3590200000000001,1.3594,1808
2014-05-28 18:00:00,1.3593899999999999,1.3597000000000001,1.3589,1.35914,1072
2014-05-28 19:00:00,1.3591199999999999,1.3596,1.35892,1.35928,813
2014-05-28 20:00:00,1.35927,1.35958,1.35922,1.3593,569
2014-05-28 21:00:00,1.35929,1.35952,1.35923,1.3593600000000001,598
2014-05-28 22:00:00,1.35935,1.35959,1.3588,1.35903,685
2014-05-28 23:00:00,1.35903,1.35933,1.35903,1.35921,358
2014-05-29 00:00:00,1.3592,1.35954,1.3592,1.3593899999999999,903
2014-05-29 01:00:00,1.3594,1.35958,1.35913,1.35913,466
2014-05-29 02:00:00,1.35915,1.3600400000000001,1.35915,1.35977,863
2014-05-29 03:00:00,1.35977,1.36003,1.35947,1.35971,771
2014-05-29 04:00:00,1.35971,1.36062,1.35964,1.36056,799
2014-05-29 05:00:00,1.36059,1.3608799999999999,1.36035,1.3605,585
2014-05-29 06:00:00,1.36051,1.36062,1.36029,1.3604,582
2014-05-29 07:00:00,1.36041,1.36094,1.3599700000000001,1.36002,794
2014-05-29 08:00:00,1.36001,1.36052,1.35929,1.35944,1213
2014-05-29 09:00:00,1.3594300000000001,1.35969,1.35858,1.3593199999999999,1934
2014-05-29 10:00:00,1.35926,1.36182,1.3590499999999999,1.36177,1920
2014-05-29 11:00:00,1.36178,1.36197,1.36123,1.36172,1465
2014-05-29 12:00:00,1.36169,1.36235,1.3614899999999999,1.36164,1313
2014-05-29 13:00:00,1.36164,1.36194,1.3611,1.36133,1200
2014-05-29 14:00:00,1.36133,1.36253,1.3601,1.36022,2502
2014-05-29 15:00:00,1.36023,1.36082,1.35946,1.35995,2145
2014-05-29 16:00:00,1.35996,1.36173,1.3597299999999999,1.36137,2428
2014-05-29 17:00:00,1.36137,1.36243,1.36052,1.36074,2074
2014-05-29 18:00:00,1.36072,1.3609200000000001,1.36032,1.36084,941
2014-05-29 19:00:00,1.36084,1.36084,1.36001,1.36001,895
2014-05-29 20:00:00,1.3599999999999999,1.36055,1.35998,1.36017,649
2014-05-29 21:00:00,1.36016,1.3603100000000001,1.3599999999999999,1.36021,656
2014-05-29 22:00:00,1.3602,1.36051,1.36007,1.3601,560
2014-05-29 23:00:00,1.36009,1.36044,1.36003,1.36017,340
2014-05-30 00:00:00,1.36019,1.36019,1.35991,1.36003,428
2014-05-30 01:00:00,1.36003,1.36042,1.36003,1.36022,488
2014-05-30 02:00:00,1.36021,1.36042,1.3598,1.3603,1009
2014-05-30 03:00:00,1.3603100000000001,1.36117,1.36029,1.3605,1006
2014-05-30 04:00:00,1.36051,1.36066,1.36019,1.36049,746
2014-05-30 05:00:00,1.36051,1.36059,1.36013,1.36033,594
2014-05-30 06:00:00,1.3603399999999999,1.36064,1.36001,1.36053,708
2014-05-30 07:00:00,1.36053,1.36072,1.36021,1.36021,787
2014-05-30 08:00:00,1.36014,1.36113,1.35981,1.36103,1595
2014-05-30 09:00:00,1.36102,1.36162,1.3603,1.3612,2101
2014-05-30 10:00:00,1.3612,1.36148,1.3602699999999999,1.36104,1805
2014-05-30 11:00:00,1.36105,1.36172,1.36083,1.36139,1582
2014-05-30 12:00:00,1.3614,1.3614899999999999,1.36081,1.36101,1220
2014-05-30 13:00:00,1.36104,1.36124,1.36062,1.36123,1286
2014-05-30 14:00:00,1.36121,1.36196,1.36052,1.36168,2087
2014-05-30 15:00:00,1.36168,1.3638,1.3614600000000001,1.3618999999999999,3466
2014-05-30 16:00:00,1.36188,1.3646099999999999,1.36169,1.36457,2599
2014-05-30 17:00:00,1.36457,1.36498,1.36367,1.36387,2376
2014-05-30 18:00:00,1.36387,1.36436,1.36324,1.36408,1112
2014-05-30 19:00:00,1.36407,1.36425,1.36351,1.36417,844
2014-05-30 20:00:00,1.36421,1.36425,1.36323,1.36323,869
2014-05-30 21:00:00,1.36324,1.36375,1.36291,1.36308,775
2014-05-30 22:00:00,1.3630499999999999,1.36346,1.36285,1.3633899999999999,857
2014-06-02 00:00:00,1.36304,1.36307,1.36221,1.3623,580
2014-06-02 01:00:00,1.3623,1.36284,1.36222,1.36284,503
2014-06-02 02:00:00,1.36282,1.36282,1.362,1.36223,833
2014-06-02 03:00:00,1.36223,1.36243,1.3620700000000001,1.36242,559
2014-06-02 04:00:00,1.36242,1.36287,1.36209,1.36279,693
2014-06-02 05:00:00,1.3627500000000001,1.36327,1.3627500000000001,1.36287,638
2014-06-02 06:00:00,1.36288,1.36289,1.36262,1.36283,618
2014-06-02 07:00:00,1.36282,1.36358,1.3627099999999999,1.3633199999999999,702
2014-06-02 08:00:00,1.3633899999999999,1.36359,1.36276,1.36324,1426
2014-06-02 09:00:00,1.36321,1.36321,1.36047,1.36072,3659
2014-06-02 10:00:00,1.36073,1.36073,1.35935,1.35961,3267
2014-06-02 11:00:00,1.3596,1.36046,1.35952,1.3603399999999999,1961
2014-06-02 12:00:00,1.36035,1.36107,1.35995,1.36087,1881
2014-06-02 13:00:00,1.36089,1.36161,1.36072,1.36107,1775
2014-06-02 14:00:00,1.36106,1.3627799999999999,1.3603100000000001,1.3618700000000001,3193
2014-06-02 15:00:00,1.36188,1.36199,1.3608,1.36106,2383
2014-06-02 16:00:00,1.36106,1.36238,1.3605800000000001,1.3606500000000001,2937
2014-06-02 17:00:00,1.3606500000000001,1.36101,1.36006,1.3605,2100
2014-06-02 18:00:00,1.3605,1.36055,1.35879,1.3596,2168
2014-06-02 19:00:00,1.35955,1.36015,1.3590900000000001,1.36014,1103
2014-06-02 20:00:00,1.36013,1.36015,1.3593199999999999,1.35959,1052
2014-06-02 21:00:00,1.35958,1.35982,1.35954,1.35979,757
2014-06-02 22:00:00,1.35979,1.35986,1.35958,1.35962,652
2014-06-02 23:00:00,1.3596,1.35984,1.3596,1.35979,365
2014-06-03 00:00:00,1.35979,1.35987,1.35962,1.3598,587
2014-06-03 01:00:00,1.35979,1.3598,1.35956,1.3596300000000001,500
2014-06-03 02:00:00,1.35965,1.36041,1.35931,1.36023,966
2014-06-03 03:00:00,1.36023,1.36037,1.36008,1.36017,732
2014-06-03 04:00:00,1.36017,1.36035,1.36008,1.36025,622
2014-06-03 05:00:00,1.3602400000000001,1.36041,1.3602,1.36028,452
2014-06-03 06:00:00,1.3603,1.36046,1.36021,1.3604,657
2014-06-03 07:00:00,1.36039,1.36066,1.36029,1.3603,694
2014-06-03 08:00:00,1.3603,1.36082,1.36008,1.36037,1550
2014-06-03 09:00:00,1.36036,1.36066,1.36011,1.36045,1818
2014-06-03 10:00:00,1.36046,1.3608500000000001,1.35911,1.35914,2759
2014-06-03 11:00:00,1.3591199999999999,1.36128,1.35867,1.3608799999999999,3460
2014-06-03 12:00:00,1.3608799999999999,1.36117,1.36038,1.36054,1989
2014-06-03 13:00:00,1.36054,1.3625,1.36044,1.36218,2860
2014-06-03 14:00:00,1.36219,1.36475,1.3621699999999999,1.36358,3840
2014-06-03 15:00:00,1.36359,1.36439,1.36342,1.36378,2598
2014-06-03 16:00:00,1.36377,1.36379,1.36186,1.36202,2924
2014-06-03 17:00:00,1.36204,1.36287,1.36186,1.36237,1814
2014-06-03 18:00:00,1.36237,1.3633,1.36203,1.36328,1445
2014-06-03 19:00:00,1.3632900000000001,1.3632900000000001,1.36274,1.36284,979
2014-06-03 20:00:00,1.36285,1.36307,1.36224,1.36226,1342
2014-06-03 21:00:00,1.36223,1.36247,1.36205,1.36209,866
2014-06-03 22:00:00,1.36208,1.36299,1.36206,1.3627099999999999,1100
2014-06-03 23:00:00,1.36274,1.36294,1.36252,1.3627099999999999,569
2014-06-04 00:00:00,1.3626800000000001,1.36292,1.3625099999999999,1.36274,717
2014-06-04 01:00:00,1.3627500000000001,1.3627500000000001,1.36181,1.36206,1011
2014-06-04 02:00:00,1.36205,1.36225,1.36152,1.36167,1120
2014-06-04 03:00:00,1.36166,1.36174,1.36117,1.36173,1018
2014-06-04 04:00:00,1.36172,1.36172,1.3613,1.36144,668
2014-06-04 05:00:00,1.36144,1.36151,1.3609200000000001,1.3612600000000001,988
2014-06-04 06:00:00,1.36127,1.36127,1.36084,1.36121,694
2014-06-04 07:00:00,1.3612199999999999,1.36159,1.36115,1.36158,841
2014-06-04 08:00:00,1.3616,1.36161,1.36053,1.36064,1875
2014-06-04 09:00:00,1.3606500000000001,1.3614,1.36042,1.36115,2295
2014-06-04 10:00:00,1.36116,1.36267,1.36025,1.3614600000000001,3493
2014-06-04 11:00:00,1.36142,1.36175,1.36001,1.36134,3053
2014-06-04 12:00:00,1.36135,1.36213,1.36109,1.36193,1961
2014-06-04 13:00:00,1.36192,1.36262,1.36166,1.36232,2331
2014-06-04 14:00:00,1.36234,1.36389,1.3620999999999999,1.36277,3263
2014-06-04 15:00:00,1.36277,1.36299,1.36112,1.36168,2834
2014-06-04 16:00:00,1.36164,1.36243,1.3608,1.36213,3405
2014-06-04 17:00:00,1.36213,1.36222,1.36129,1.36185,2813
2014-06-04 18:00:00,1.36184,1.36194,1.3606500000000001,1.36081,1605
2014-06-04 19:00:00,1.3608,1.36082,1.3599700000000001,1.36035,1668
2014-06-04 20:00:00,1.3603399999999999,1.36054,1.35962,1.3599,1604
2014-06-04 21:00:00,1.35989,1.3602,1.35976,1.35989,1013
2014-06-04 22:00:00,1.35987,1.36002,1.35971,1.35981,861
2014-06-04 23:00:00,1.35979,1.36006,1.35979,1.36001,511
2014-06-05 00:00:00,1.3599700000000001,1.36003,1.35977,1.35994,466
2014-06-05 01:00:00,1.35993,1.36028,1.35991,1.36021,605
2014-06-05 02:00:00,1.3602,1.36047,1.35988,1.35999,1026
2014-06-05 03:00:00,1.3599999999999999,1.36002,1.3594,1.35972,1214
2014-06-05 04:00:00,1.3597000000000001,1.36015,1.35947,1.35969,957
2014-06-05 05:00:00,1.3597000000000001,1.36002,1.35964,1.35988,663
2014-06-05 06:00:00,1.35987,1.36026,1.35987,1.36018,629
2014-06-05 07:00:00,1.36019,1.36047,1.3599700000000001,1.3602699999999999,669
2014-06-05 08:00:00,1.36026,1.36134,1.3601,1.36051,2230
2014-06-05 09:00:00,1.36052,1.36103,1.36007,1.3609499999999999,2263
2014-06-05 10:00:00,1.36091,1.36135,1.36062,1.36133,2154
2014-06-05 11:00:00,1.36132,1.36173,1.36101,1.36141,2248
2014-06-05 12:00:00,1.3614,1.36178,1.36054,1.3608500000000001,1986
2014-06-05 13:00:00,1.3608500000000001,1.36437,1.35575,1.3569200000000001,4215
2014-06-05 14:00:00,1.35691,1.35784,1.35028,1.35348,6637
2014-06-05 15:00:00,1.35362,1.36019,1.35293,1.3583,6385
2014-06-05 16:00:00,1.3583,1.36534,1.3572899999999999,1.36147,6001
2014-06-05 17:00:00,1.36148,1.36245,1.3606500000000001,1.36162,3002
2014-06-05 18:00:00,1.36161,1.36444,1.36161,1.36367,3005
2014-06-05 19:00:00,1.3637000000000001,1.36693,1.36292,1.36596,2633
2014-06-05 20:00:00,1.36594,1.36679,1.36491,1.36578,2431
2014-06-05 21:00:00,1.3658000000000001,1.36591,1.3651200000000001,1.36572,1514
2014-06-05 22:00:00,1.3657,1.36651,1.3655599999999999,1.366,1314
2014-06-05 23:00:00,1.366,1.36646,1.366,1.36628,458
2014-06-06 00:00:00,1.36629,1.36632,1.36578,1.3661400000000001,1184
2014-06-06 01:00:00,1.36612,1.36647,1.3657,1.36601,834
2014-06-06 02:00:00,1.36601,1.36625,1.36571,1.36581,997
2014-06-06 03:00:00,1.36579,1.36633,1.36579,1.36623,1110
2014-06-06 04:00:00,1.36623,1.36638,1.36597,1.36606,840
2014-06-06 05:00:00,1.3660700000000001,1.3660999999999999,1.36578,1.36581,752
2014-06-06 06:00:00,1.36578,1.36587,1.36547,1.36559,648
2014-06-06 07:00:00,1.36559,1.366,1.36551,1.3655599999999999,1014
2014-06-06 08:00:00,1.3655599999999999,1.3660999999999999,1.36476,1.36532,2339
2014-06-06 09:00:00,1.3653,1.36552,1.36448,1.36476,2839
2014-06-06 10:00:00,1.36477,1.3649499999999999,1.36281,1.36356,3035
2014-06-06 11:00:00,1.36355,1.36382,1.36212,1.36218,2363
2014-06-06 12:00:00,1.36215,1.36335,1.36208,1.3631,2089
2014-06-06 13:00:00,1.36311,1.36477,1.3630200000000001,1.36382,2449
2014-06-06 14:00:00,1.36383,1.36769,1.3627099999999999,1.36635,5142
2014-06-06 15:00:00,1.36635,1.3667099999999999,1.3621400000000001,1.36326,4799
2014-06-06 16:00:00,1.36325,1.36429,1.36238,1.36391,3300
2014-06-06 17:00:00,1.36392,1.36415,1.36306,1.36384,2148
2014-06-06 18:00:00,1.36386,1.3639299999999999,1.36344,1.36383,1199
2014-06-06 19:00:00,1.36384,1.3639999999999999,1.36331,1.3638,1060
2014-06-06 20:00:00,1.3638,1.36479,1.36362,1.3646,840
2014-06-06 21:00:00,1.36453,1.3646099999999999,1.36394,1.36442,1158
2014-06-06 22:00:00,1.36439,1.36455,1.36407,1.36423,1108
2014-06-09 00:00:00,1.3645800000000001,1.36477,1.36438,1.3644,638
2014-06-09 01:00:00,1.36441,1.36481,1.36437,1.36475,532
2014-06-09 02:00:00,1.36474,1.36478,1.36435,1.36442,611
2014-06-09 03:00:00,1.3644,1.3646099999999999,1.36422,1.36426,775
2014-06-09 04:00:00,1.3642699999999999,1.36463,1.36414,1.36422,845
2014-06-09 05:00:00,1.36421,1.3645,1.36417,1.36445,521
2014-06-09 06:00:00,1.36445,1.36464,1.36443,1.36449,518
2014-06-09 07:00:00,1.3645,1.36464,1.3642400000000001,1.36464,539
2014-06-09 08:00:00,1.36462,1.36685,1.36448,1.36648,2237
2014-06-09 09:00:00,1.36648,1.36653,1.36416,1.3648500000000001,2606
2014-06-09 10:00:00,1.36486,1.3651200000000001,1.36342,1.36342,2273
2014-06-09 11:00:00,1.36343,1.36381,1.36201,1.36201,2121
2014-06-09 12:00:00,1.362,1.36263,1.36159,1.36242,1956
2014-06-09 13:00:00,1.36245,1.36257,1.36043,1.36134,2565
2014-06-09 14:00:00,1.36135,1.3615599999999999,1.3602,1.36072,2915
2014-06-09 15:00:00,1.36073,1.36087,1.35823,1.35845,3845
2014-06-09 16:00:00,1.35847,1.35956,1.35826,1.35923,2917
2014-06-09 17:00:00,1.35923,1.35947,1.35873,1.35882,1888
2014-06-09 18:00:00,1.35884,1.35923,1.35836,1.35855,1296
2014-06-09 19:00:00,1.35859,1.35896,1.35849,1.35858,865
2014-06-09 20:00:00,1.35858,1.35884,1.35849,1.35879,902
2014-06-09 21:00:00,1.35882,1.3590200000000001,1.35874,1.35892,865
2014-06-09 22:00:00,1.35893,1.35938,1.35889,1.35935,885
2014-06-09 23:00:00,1.3593600000000001,1.3593600000000001,1.3591,1.35923,517
2014-06-10 00:00:00,1.35925,1.35933,1.35919,1.35922,442
2014-06-10 01:00:00,1.35923,1.35927,1.35889,1.35921,600
2014-06-10 02:00:00,1.35921,1.35924,1.35872,1.3590499999999999,855
2014-06-10 03:00:00,1.35906,1.3593,1.3587099999999999,1.3590499999999999,987
2014-06-10 04:00:00,1.35908,1.3591199999999999,1.35882,1.35904,755
2014-06-10 05:00:00,1.35903,1.35925,1.35889,1.35893,790
2014-06-10 06:00:00,1.35892,1.35916,1.3585099999999999,1.35852,828
2014-06-10 07:00:00,1.35852,1.35895,1.3585,1.3587099999999999,952
2014-06-10 08:00:00,1.35874,1.36008,1.35869,1.35971,2400
2014-06-10 09:00:00,1.3597000000000001,1.36017,1.3590499999999999,1.35914,2479
2014-06-10 10:00:00,1.35914,1.35922,1.3556300000000001,1.3557299999999999,4376
2014-06-10 11:00:00,1.3557299999999999,1.35611,1.3541699999999999,1.35429,2890
2014-06-10 12:00:00,1.35427,1.35492,1.35333,1.35443,3731
2014-06-10 13:00:00,1.3544399999999999,1.3547500000000001,1.35371,1.3546,2712
2014-06-10 14:00:00,1.35457,1.35575,1.35429,1.35477,2978
2014-06-10 15:00:00,1.3547500000000001,1.35534,1.35408,1.3553,2956
2014-06-10 16:00:00,1.35531,1.35548,1.35386,1.3544399999999999,3293
2014-06-10 17:00:00,1.35445,1.35527,1.35412,1.3542,2490
2014-06-10 18:00:00,1.3542,1.3547,1.35412,1.35455,1546
2014-06-10 19:00:00,1.35455,1.35456,1.35357,1.35361,980
2014-06-10 20:00:00,1.35361,1.35454,1.35361,1.35436,1121
2014-06-10 21:00:00,1.35435,1.35479,1.35422,1.35463,964
2014-06-10 22:00:00,1.35459,1.35476,1.35435,1.35473,775
2014-06-10 23:00:00,1.35462,1.35476,1.3544,1.35445,305
2014-06-11 00:00:00,1.35445,1.35469,1.35436,1.35439,523
2014-06-11 01:00:00,1.3544,1.35471,1.3538299999999999,1.35389,724
2014-06-11 02:00:00,1.3538999999999999,1.3541,1.35257,1.35328,1797
2014-06-11 03:00:00,1.35328,1.35336,1.35226,1.35239,1266
2014-06-11 04:00:00,1.35239,1.35269,1.35215,1.35255,1184
2014-06-11 05:00:00,1.35256,1.3533,1.35248,1.35328,1005
2014-06-11 06:00:00,1.35327,1.3534,1.35297,1.3532899999999999,802
2014-06-11 07:00:00,1.3532899999999999,1.3544399999999999,1.35316,1.3544100000000001,1400
2014-06-11 08:00:00,1.35442,1.35453,1.35358,1.35394,2019
2014-06-11 09:00:00,1.35394,1.35437,1.35339,1.3538299999999999,2530
2014-06-11 10:00:00,1.35382,1.35407,1.35218,1.3525,2939
2014-06-11 11:00:00,1.35249,1.35378,1.35243,1.35312,2942
2014-06-11 12:00:00,1.35311,1.35354,1.35281,1.35339,2063
2014-06-11 13:00:00,1.35338,1.35569,1.35313,1.35488,3439
2014-06-11 14:00:00,1.35488,1.3550499999999999,1.35399,1.35447,2541
2014-06-11 15:00:00,1.3544800000000001,1.35551,1.35328,1.3538000000000001,3023
2014-06-11 16:00:00,1.35379,1.35399,1.35256,1.3532199999999999,3234
2014-06-11 17:00:00,1.35321,1.35341,1.35264,1.35321,1990
2014-06-11 18:00:00,1.3532,1.3538299999999999,1.3531900000000001,1.35352,1260
2014-06-11 19:00:00,1.35351,1.35362,1.3529499999999999,1.35311,1020
2014-06-11 20:00:00,1.35312,1.35352,1.35279,1.35279,983
2014-06-11 21:00:00,1.35281,1.35309,1.35254,1.35278,901
2014-06-11 22:00:00,1.35277,1.35317,1.35266,1.3531,783
2014-06-11 23:00:00,1.35311,1.35364,1.35296,1.35337,698
2014-06-12 00:00:00,1.35339,1.35346,1.3531900000000001,1.35331,620
2014-06-12 01:00:00,1.3533,1.35354,1.3531900000000001,1.3535300000000001,486
2014-06-12 02:00:00,1.35354,1.35401,1.35324,1.35389,949
2014-06-12 03:00:00,1.35388,1.35447,1.3538000000000001,1.35427,1256
2014-06-12 04:00:00,1.3543,1.35436,1.35381,1.35431,989
2014-06-12 05:00:00,1.3543,1.3546,1.3542399999999999,1.3544,837
